orden_id,producto_id,cantidad,precio_unitario
0000000000000000000025b3,4720,1,209.0
0000000000000000000025b4,4152,3,63.0
0000000000000000000025b5,1466,3,315.0
0000000000000000000025b5,4773,2,89.9
0000000000000000000025b5,2802,1,20.9
0000000000000000000025b6,1738,2,3109.0
0000000000000000000025b6,2213,2,287.1
0000000000000000000025b6,963,1,1199.0
0000000000000000000025b7,4990,2,34.93
0000000000000000000025b7,1991,3,1379.0
0000000000000000000025b8,4801,3,120.0
0000000000000000000025b9,3832,1,99.0
0000000000000000000025b9,2110,2,569.0
0000000000000000000025ba,1786,3,1499.0
0000000000000000000025ba,2479,2,240.9
0000000000000000000025bb,1461,1,425.9
0000000000000000000025bb,4749,2,98.0
0000000000000000000025bc,3636,1,339.9
0000000000000000000025bc,2119,1,128.0
0000000000000000000025bc,4105,2,115.0
0000000000000000000025bd,1401,2,319.9
0000000000000000000025be,3048,1,1999.9
0000000000000000000025bf,1690,3,1688.0
0000000000000000000025bf,4266,3,49.9
0000000000000000000025c0,1625,2,1619.0
0000000000000000000025c0,4338,3,88.9
0000000000000000000025c0,1054,3,589.99
0000000000000000000025c0,4154,3,65.0
0000000000000000000025c1,2770,1,25.0
0000000000000000000025c2,4883,3,49.9
0000000000000000000025c3,1722,3,2319.0
0000000000000000000025c4,1702,2,949.0
0000000000000000000025c5,4202,3,84.0
0000000000000000000025c6,942,2,348.0
0000000000000000000025c6,333,2,1029.0
0000000000000000000025c7,4380,1,349.0
0000000000000000000025c8,4470,3,25.9
0000000000000000000025c8,4667,3,179.4
0000000000000000000025c8,4511,1,42.9
0000000000000000000025c9,1947,3,939.0
0000000000000000000025ca,5175,2,79.9
0000000000000000000025cb,2787,3,31.7
0000000000000000000025cc,2572,1,359.0
0000000000000000000025cd,679,2,1099.0
0000000000000000000025cd,4528,3,49.9
0000000000000000000025ce,3459,2,1638.0
0000000000000000000025ce,1447,1,240.0
0000000000000000000025cf,3037,2,1649.0
0000000000000000000025cf,2015,3,1699.0
0000000000000000000025d0,3246,1,1089.9
0000000000000000000025d0,5635,3,679.0
0000000000000000000025d1,3684,3,499.0
0000000000000000000025d2,1840,2,1599.0
0000000000000000000025d3,1473,3,80.9
0000000000000000000025d4,659,2,129.9
0000000000000000000025d4,54,3,499.0
0000000000000000000025d5,3835,2,89.0
0000000000000000000025d5,2029,1,849.9
0000000000000000000025d5,3533,1,299.9
0000000000000000000025d6,2895,2,189.0
0000000000000000000025d6,4730,2,284.0
0000000000000000000025d7,1832,1,789.0
0000000000000000000025d7,185,2,2099.0
0000000000000000000025d7,4456,1,23.9
0000000000000000000025d8,3789,1,1099.0
0000000000000000000025d9,3742,1,3499.0
0000000000000000000025d9,1413,3,169.9
0000000000000000000025d9,3552,2,259.0
0000000000000000000025da,1330,2,187.27
0000000000000000000025db,2377,2,159.0
0000000000000000000025db,1596,3,389.0
0000000000000000000025dc,4175,2,99.9
0000000000000000000025dc,2719,1,74.9
0000000000000000000025dc,3670,3,3249.0
0000000000000000000025dd,864,3,3300.0
0000000000000000000025dd,2048,2,2599.0
0000000000000000000025de,2602,3,89.9
0000000000000000000025de,1448,2,139.9
0000000000000000000025de,2758,3,459.0
0000000000000000000025de,3203,3,699.0
0000000000000000000025df,3929,1,239.0
0000000000000000000025e0,2830,2,449.0
0000000000000000000025e1,1458,2,69.9
0000000000000000000025e1,5039,1,29.9
0000000000000000000025e1,791,2,65.0
0000000000000000000025e1,1449,2,200.0
0000000000000000000025e2,495,1,44.9
0000000000000000000025e2,3364,3,1059.0
0000000000000000000025e2,4280,1,19.9
0000000000000000000025e2,2172,2,259.0
0000000000000000000025e3,871,1,1043.9
0000000000000000000025e4,1937,2,1249.0
0000000000000000000025e4,4290,3,94.5
0000000000000000000025e4,3776,2,115.0
0000000000000000000025e5,4145,3,140.0
0000000000000000000025e5,128,1,799.0
0000000000000000000025e6,3827,3,42.9
0000000000000000000025e7,869,2,899.0
0000000000000000000025e8,1085,1,677.0
0000000000000000000025e8,1004,2,1589.0
0000000000000000000025e9,3313,1,769.0
0000000000000000000025e9,979,1,270.9
0000000000000000000025ea,3380,3,520.0
0000000000000000000025ea,5481,2,59.0
0000000000000000000025ea,894,3,229.0
0000000000000000000025eb,3403,3,100.0
0000000000000000000025ec,2578,3,129.0
0000000000000000000025ec,2109,3,689.0
0000000000000000000025ed,1029,2,690.0
0000000000000000000025ed,4773,2,89.9
0000000000000000000025ee,27,3,399.0
0000000000000000000025ef,5013,1,41.93
0000000000000000000025ef,4621,3,159.0
0000000000000000000025ef,1389,3,42.0
0000000000000000000025f0,3004,3,1849.0
0000000000000000000025f0,2414,1,90.0
0000000000000000000025f1,1532,2,89.9
0000000000000000000025f2,394,1,979.0
0000000000000000000025f2,1267,3,749.0
0000000000000000000025f3,3102,2,589.0
0000000000000000000025f3,5605,3,520.0
0000000000000000000025f4,4195,3,259.0
0000000000000000000025f4,2684,1,299.0
0000000000000000000025f5,1794,1,1345.0
0000000000000000000025f5,2315,1,145.0
0000000000000000000025f5,944,3,799.0
0000000000000000000025f5,87,1,389.0
0000000000000000000025f6,2001,1,999.0
0000000000000000000025f6,1137,1,1501.0
0000000000000000000025f6,3187,3,699.0
0000000000000000000025f7,4347,2,55.9
0000000000000000000025f7,3315,1,909.9
0000000000000000000025f8,4688,1,78.9
0000000000000000000025f8,707,1,449.9
0000000000000000000025f9,5388,1,106.0
0000000000000000000025f9,3283,2,279.9
0000000000000000000025fa,2484,3,300.0
0000000000000000000025fa,2086,3,459.0
0000000000000000000025fa,2108,2,569.0
0000000000000000000025fb,115,1,539.0
0000000000000000000025fb,3361,3,750.0
0000000000000000000025fb,3630,3,1.0
0000000000000000000025fc,3358,3,2859.0
0000000000000000000025fd,271,1,2699.0
0000000000000000000025fd,2108,3,569.0
0000000000000000000025fe,4727,3,124.9
0000000000000000000025ff,2104,3,699.0
0000000000000000000025ff,5159,1,99.0
0000000000000000000025ff,5048,3,99.9
0000000000000000000025ff,3976,3,69.93
000000000000000000002600,507,2,29.99
000000000000000000002601,4934,3,202.93
000000000000000000002602,3387,3,690.0
000000000000000000002602,5395,1,106.0
000000000000000000002602,5525,1,32.9
000000000000000000002603,193,3,1699.0
000000000000000000002603,3413,3,1099.9
000000000000000000002603,3962,1,49.99
000000000000000000002603,2337,2,129.0
000000000000000000002604,5173,1,168.0
000000000000000000002605,5252,3,69.0
000000000000000000002605,5451,3,54.9
000000000000000000002606,735,3,89.0
000000000000000000002606,3764,3,689.0
000000000000000000002606,189,3,1699.0
000000000000000000002607,1693,1,1629.0
000000000000000000002607,2087,1,449.0
000000000000000000002608,4452,1,23.9
000000000000000000002608,2728,2,219.0
000000000000000000002609,4824,1,200.0
000000000000000000002609,3094,2,5319.0
000000000000000000002609,3941,3,140.9
000000000000000000002609,53,3,519.0
00000000000000000000260a,1988,2,999.0
00000000000000000000260a,1296,3,2139.0
00000000000000000000260b,581,2,240.0
00000000000000000000260b,495,3,44.9
00000000000000000000260c,1915,2,819.0
00000000000000000000260c,604,2,239.0
00000000000000000000260c,4100,1,137.5
00000000000000000000260d,5000,1,34.3
00000000000000000000260d,5409,2,75.0
00000000000000000000260e,3119,1,99.0
00000000000000000000260e,4884,1,69.9
00000000000000000000260f,2491,1,209.0
000000000000000000002610,4800,3,55.0
000000000000000000002610,3532,2,299.9
000000000000000000002611,3829,3,599.0
000000000000000000002612,1997,2,499.0
000000000000000000002613,4634,2,199.9
000000000000000000002614,827,1,799.0
000000000000000000002615,4413,1,25.9
000000000000000000002616,166,1,3099.0
000000000000000000002616,4129,2,69.9
000000000000000000002617,1247,1,1699.0
000000000000000000002617,202,1,2299.0
000000000000000000002617,978,1,399.0
000000000000000000002617,1613,1,3290.0
000000000000000000002618,3061,2,1390.0
000000000000000000002619,2064,2,499.0
000000000000000000002619,3984,3,599.9
000000000000000000002619,1314,1,390.68
000000000000000000002619,5132,1,155.0
00000000000000000000261a,3935,2,15.0
00000000000000000000261a,1902,3,1499.0
00000000000000000000261a,3030,2,899.0
00000000000000000000261a,699,3,329.0
00000000000000000000261b,3561,2,24.9
00000000000000000000261b,3360,1,2589.0
00000000000000000000261b,2182,1,254.9
00000000000000000000261c,4317,2,119.5
00000000000000000000261d,4884,1,69.9
00000000000000000000261d,4288,2,67.9
00000000000000000000261d,341,3,919.0
00000000000000000000261e,3557,3,9.99
00000000000000000000261e,1900,1,1699.0
00000000000000000000261f,742,2,209.9
00000000000000000000261f,336,3,909.0
00000000000000000000261f,5037,1,55.93
000000000000000000002620,2723,3,1039.0
000000000000000000002621,619,2,30.0
000000000000000000002622,2570,3,289.0
000000000000000000002623,1259,3,129.0
000000000000000000002624,2249,3,487.1
000000000000000000002625,273,3,3513.9
000000000000000000002626,5553,2,93.9
000000000000000000002627,747,3,149.0
000000000000000000002627,2905,2,349.9
000000000000000000002628,3815,3,55.9
000000000000000000002628,634,1,259.0
000000000000000000002628,4330,3,109.9
000000000000000000002629,3436,2,2899.0
000000000000000000002629,811,2,2199.0
000000000000000000002629,2970,3,1390.9
00000000000000000000262a,4264,2,196.0
00000000000000000000262b,1207,1,629.0
00000000000000000000262c,1964,2,1299.0
00000000000000000000262c,3317,3,1089.0
00000000000000000000262d,2918,3,195.0
00000000000000000000262d,3129,2,3999.0
00000000000000000000262e,4929,2,103.9
00000000000000000000262e,4339,2,65.9
00000000000000000000262e,2597,1,259.35
00000000000000000000262e,1705,2,2619.0
00000000000000000000262f,3244,2,361.9
000000000000000000002630,874,1,2899.0
000000000000000000002630,2903,1,589.0
000000000000000000002630,1952,3,1699.0
000000000000000000002631,733,1,189.0
000000000000000000002632,2407,2,299.0
000000000000000000002632,3937,3,140.9
000000000000000000002633,5262,3,165.0
000000000000000000002634,4167,2,189.0
000000000000000000002634,2468,1,79.0
000000000000000000002635,2491,3,209.0
000000000000000000002635,704,3,98.9
000000000000000000002636,454,2,479.0
000000000000000000002637,569,2,22.0
000000000000000000002637,1982,1,729.0
000000000000000000002637,2915,3,2516.9
000000000000000000002638,3635,3,369.0
000000000000000000002638,5083,2,44.95
000000000000000000002638,3558,2,9.99
000000000000000000002638,814,3,1099.0
000000000000000000002639,2805,1,131.9
000000000000000000002639,5661,2,32.9
00000000000000000000263a,1816,1,1089.0
00000000000000000000263a,944,3,799.0
00000000000000000000263b,1134,3,819.0
00000000000000000000263c,2799,2,549.0
00000000000000000000263d,4185,3,109.0
00000000000000000000263e,5603,1,485.0
00000000000000000000263f,5458,1,85.0
00000000000000000000263f,3384,3,1599.99
00000000000000000000263f,1395,3,124.0
000000000000000000002640,4170,2,88.0
000000000000000000002641,4252,2,25.9
000000000000000000002641,5670,1,849.0
000000000000000000002642,3534,3,54.0
000000000000000000002643,4093,3,249.0
000000000000000000002644,5481,3,59.0
000000000000000000002644,5021,1,48.93
000000000000000000002644,1332,1,241.82
000000000000000000002645,1819,1,1489.0
000000000000000000002645,4446,2,23.9
000000000000000000002646,4982,1,74.9
000000000000000000002646,370,1,999.0
000000000000000000002646,1907,3,1239.0
000000000000000000002647,3498,1,159.9
000000000000000000002647,5247,3,93.9
000000000000000000002647,3731,1,3999.0
000000000000000000002648,3833,3,99.0
000000000000000000002648,5400,3,119.0
000000000000000000002648,4564,2,94.0
000000000000000000002649,1926,1,1499.0
000000000000000000002649,1244,2,519.9
000000000000000000002649,2383,3,127.1
000000000000000000002649,3438,2,800.0
00000000000000000000264a,780,1,3189.0
00000000000000000000264a,4902,2,127.92
00000000000000000000264b,4272,1,109.9
00000000000000000000264c,5327,2,682.9
00000000000000000000264d,3720,2,849.0
00000000000000000000264e,1554,3,179.9
00000000000000000000264e,1462,1,899.0
00000000000000000000264e,1079,2,625.0
00000000000000000000264e,1323,1,199.0
00000000000000000000264f,1029,1,690.0
000000000000000000002650,2911,1,36.9
000000000000000000002651,4096,3,70.0
000000000000000000002651,4952,1,69.9
000000000000000000002651,1093,2,1829.0
000000000000000000002652,3672,1,129.0
000000000000000000002653,4006,2,400.0
000000000000000000002654,3012,3,4732.0
000000000000000000002655,4065,2,24.9
000000000000000000002655,2862,2,35.0
000000000000000000002655,4730,2,284.0
000000000000000000002656,872,1,249.0
000000000000000000002657,3457,1,639.0
000000000000000000002658,886,1,5339.0
000000000000000000002658,4137,3,30.0
000000000000000000002659,3168,3,2799.0
000000000000000000002659,5519,2,79.0
000000000000000000002659,2355,2,95.0
00000000000000000000265a,3397,1,1200.0
00000000000000000000265a,93,3,469.0
00000000000000000000265b,1948,3,1099.0
00000000000000000000265c,1850,3,639.0
00000000000000000000265c,2397,3,199.0
00000000000000000000265d,2446,3,227.1
00000000000000000000265d,613,2,304.0
00000000000000000000265d,4561,1,49.0
00000000000000000000265d,2367,2,39.0
00000000000000000000265e,330,2,2599.0
00000000000000000000265e,3016,2,3999.0
00000000000000000000265f,4886,1,69.9
000000000000000000002660,4462,3,48.0
000000000000000000002661,613,3,304.0
000000000000000000002661,3114,2,4899.0
000000000000000000002662,4879,1,48.93
000000000000000000002663,3811,1,1389.0
000000000000000000002663,2284,1,799.0
000000000000000000002663,4542,2,49.99
000000000000000000002664,5439,1,29.9
000000000000000000002665,2089,3,449.0
000000000000000000002666,4095,2,149.9
000000000000000000002667,1346,3,110.0
000000000000000000002668,5221,2,99.0
000000000000000000002669,5652,1,659.0
000000000000000000002669,1112,2,669.0
00000000000000000000266a,1888,3,949.0
00000000000000000000266a,4050,3,249.0
00000000000000000000266a,3033,3,1599.99
00000000000000000000266b,2507,2,243.9
00000000000000000000266b,3199,3,549.0
00000000000000000000266b,5144,2,105.0
00000000000000000000266b,4255,2,25.9
00000000000000000000266c,4882,2,55.93
00000000000000000000266c,4715,2,139.0
00000000000000000000266d,677,3,93.9
00000000000000000000266d,4366,3,19.95
00000000000000000000266e,4103,2,120.0
00000000000000000000266f,4377,2,169.0
00000000000000000000266f,4795,3,75.0
00000000000000000000266f,1599,1,169.0
000000000000000000002670,1121,2,810.0
000000000000000000002670,5558,2,1280.0
000000000000000000002670,13,1,699.0
000000000000000000002671,763,3,269.0
000000000000000000002671,3962,2,49.99
000000000000000000002671,1872,3,2149.0
000000000000000000002672,2528,2,279.9
000000000000000000002672,4438,1,23.9
000000000000000000002673,1431,1,100.0
000000000000000000002674,208,1,2499.0
000000000000000000002674,3044,3,2590.0
000000000000000000002674,4095,2,149.9
000000000000000000002674,908,1,1243.0
000000000000000000002675,842,1,636.0
000000000000000000002676,5640,3,450.0
000000000000000000002676,361,2,718.0
000000000000000000002676,2392,1,189.0
000000000000000000002676,4896,1,119.92
000000000000000000002677,5046,3,49.9
000000000000000000002678,5691,1,70.0
000000000000000000002679,4621,1,159.0
00000000000000000000267a,1494,2,5999.0
00000000000000000000267b,91,3,469.0
00000000000000000000267b,407,2,1799.0
00000000000000000000267b,4224,3,199.0
00000000000000000000267c,1731,1,829.0
00000000000000000000267c,2986,3,1349.0
00000000000000000000267c,5480,3,59.9
00000000000000000000267d,2591,2,399.9
00000000000000000000267e,4842,3,127.92
00000000000000000000267e,3719,1,379.0
00000000000000000000267f,5342,3,568.9
000000000000000000002680,5493,3,39.9
000000000000000000002681,1112,2,669.0
000000000000000000002681,4888,3,79.9
000000000000000000002682,1225,2,199.9
000000000000000000002682,2399,3,329.0
000000000000000000002683,1493,1,349.0
000000000000000000002683,3491,2,129.0
000000000000000000002684,2454,1,226.1
000000000000000000002685,1615,1,609.0
000000000000000000002685,1633,1,209.0
000000000000000000002685,985,3,530.0
000000000000000000002685,2173,3,259.0
000000000000000000002686,1559,1,509.0
000000000000000000002687,3970,2,235.9
000000000000000000002688,1277,1,289.9
000000000000000000002689,3904,3,329.0
00000000000000000000268a,5542,3,139.0
00000000000000000000268a,3574,1,499.9
00000000000000000000268a,792,2,159.0
00000000000000000000268a,5559,3,399.0
00000000000000000000268b,4408,2,59.9
00000000000000000000268c,5610,1,129.9
